,country,year,sex,age,suicides_no,population
548,Antigua and Barbuda,2012,male,35-54 years,0,13280
549,Antigua and Barbuda,2012,male,5-14 years,0,8475
550,Antigua and Barbuda,2012,male,55-74 years,0,4994
551,Antigua and Barbuda,2012,male,75+ years,0,1051
552,Antigua and Barbuda,2013,female,15-24 years,0,8494
553,Antigua and Barbuda,2013,female,25-34 years,0,7397
554,Antigua and Barbuda,2013,female,35-54 years,0,15236
555,Antigua and Barbuda,2013,female,5-14 years,0,8353
556,Antigua and Barbuda,2013,female,55-74 years,0,5787
557,Antigua and Barbuda,2013,female,75+ years,0,1652
558,Antigua and Barbuda,2013,male,15-24 years,0,8061
559,Antigua and Barbuda,2013,male,25-34 years,0,6782
560,Antigua and Barbuda,2013,male,35-54 years,0,13302
561,Antigua and Barbuda,2013,male,5-14 years,0,8405
562,Antigua and Barbuda,2013,male,55-74 years,0,5238
563,Antigua and Barbuda,2013,male,75+ years,0,1072
564,Antigua and Barbuda,2014,female,15-24 years,0,8537
565,Antigua and Barbuda,2014,female,25-34 years,0,7578
566,Antigua and Barbuda,2014,female,35-54 years,0,15273
567,Antigua and Barbuda,2014,female,5-14 years,0,8296
568,Antigua and Barbuda,2014,female,55-74 years,0,6085
569,Antigua and Barbuda,2014,female,75+ years,0,1686
570,Antigua and Barbuda,2014,male,15-24 years,0,8208
571,Antigua and Barbuda,2014,male,25-34 years,0,6928
572,Antigua and Barbuda,2014,male,35-54 years,0,13325
573,Antigua and Barbuda,2014,male,5-14 years,0,8335
574,Antigua and Barbuda,2014,male,55-74 years,0,5503
575,Antigua and Barbuda,2014,male,75+ years,0,1083
576,Antigua and Barbuda,2015,female,55-74 years,1,6403
577,Antigua and Barbuda,2015,female,15-24 years,0,8561
578,Antigua and Barbuda,2015,female,25-34 years,0,7740
579,Antigua and Barbuda,2015,female,35-54 years,0,15323
580,Antigua and Barbuda,2015,female,5-14 years,0,8239
581,Antigua and Barbuda,2015,female,75+ years,0,1724
582,Antigua and Barbuda,2015,male,15-24 years,0,8331
583,Antigua and Barbuda,2015,male,25-34 years,0,7059
584,Antigua and Barbuda,2015,male,35-54 years,0,13370
585,Antigua and Barbuda,2015,male,5-14 years,0,8268
586,Antigua and Barbuda,2015,male,55-74 years,0,5784
587,Antigua and Barbuda,2015,male,75+ years,0,1087
588,Argentina,1985,male,75+ years,202,363000
589,Argentina,1985,male,55-74 years,485,1997000
590,Argentina,1985,male,35-54 years,414,3346300
591,Argentina,1985,female,55-74 years,210,2304000
592,Argentina,1985,male,25-34 years,177,2234200
593,Argentina,1985,female,75+ years,41,537000
594,Argentina,1985,male,15-24 years,156,2415200
595,Argentina,1985,female,35-54 years,142,3355300
596,Argentina,1985,female,25-34 years,65,2185200
597,Argentina,1985,female,15-24 years,69,2354200
598,Argentina,1985,male,5-14 years,16,3044200
599,Argentina,1985,female,5-14 years,11,2955200
600,Argentina,1986,male,75+ years,230,365000
601,Argentina,1986,male,55-74 years,530,2008300
602,Argentina,1986,male,35-54 years,478,3365200
603,Argentina,1986,male,25-34 years,209,2246900
604,Argentina,1986,female,75+ years,48,540200
605,Argentina,1986,female,55-74 years,201,2317100
606,Argentina,1986,male,15-24 years,186,2428900
607,Argentina,1986,female,35-54 years,188,3374300
608,Argentina,1986,female,25-34 years,96,2197600
609,Argentina,1986,female,15-24 years,101,2367600
610,Argentina,1986,male,5-14 years,10,3061400
611,Argentina,1986,female,5-14 years,7,2971900
612,Argentina,1987,male,75+ years,200,369800
613,Argentina,1987,male,55-74 years,532,2034500
614,Argentina,1987,male,35-54 years,482,3409100
615,Argentina,1987,female,75+ years,57,547000
616,Argentina,1987,female,55-74 years,224,2347300
617,Argentina,1987,male,25-34 years,192,2276200
618,Argentina,1987,male,15-24 years,179,2460600
619,Argentina,1987,female,35-54 years,209,3418300
620,Argentina,1987,female,25-34 years,89,2226200
621,Argentina,1987,female,15-24 years,93,2398400
622,Argentina,1987,male,5-14 years,15,3101300
623,Argentina,1987,female,5-14 years,14,3010700
624,Argentina,1988,male,75+ years,216,392000
625,Argentina,1988,male,55-74 years,550,2079000
626,Argentina,1988,male,35-54 years,477,3503000
627,Argentina,1988,female,75+ years,61,602000
628,Argentina,1988,female,55-74 years,233,2412000
629,Argentina,1988,male,25-34 years,215,2276000
630,Argentina,1988,male,15-24 years,211,2524000
631,Argentina,1988,female,35-54 years,198,3508000
632,Argentina,1988,female,15-24 years,101,2459000
633,Argentina,1988,female,25-34 years,61,2228000
634,Argentina,1988,male,5-14 years,20,3210000
635,Argentina,1988,female,5-14 years,11,3115000
636,Argentina,1989,male,75+ years,208,400000
637,Argentina,1989,male,55-74 years,548,2105000
638,Argentina,1989,male,35-54 years,462,3561000
639,Argentina,1989,female,75+ years,65,622000
640,Argentina,1989,male,25-34 years,219,2287000
641,Argentina,1989,female,55-74 years,201,2446000
642,Argentina,1989,male,15-24 years,186,2575000
643,Argentina,1989,female,35-54 years,166,3563000
644,Argentina,1989,female,25-34 years,83,2240000
645,Argentina,1989,female,15-24 years,80,2509000
646,Argentina,1989,male,5-14 years,18,3245000
647,Argentina,1989,female,5-14 years,11,3149000
648,Argentina,1990,male,75+ years,226,411100
649,Argentina,1990,male,55-74 years,502,2128000
650,Argentina,1990,male,35-54 years,439,3619000
651,Argentina,1990,female,75+ years,61,643000
652,Argentina,1990,male,25-34 years,182,2297000
653,Argentina,1990,female,55-74 years,190,2477000
654,Argentina,1990,male,15-24 years,174,2635000
655,Argentina,1990,female,35-54 years,163,3622000
656,Argentina,1990,female,15-24 years,91,2568000
657,Argentina,1990,female,25-34 years,76,2251000
658,Argentina,1990,male,5-14 years,22,3269000
659,Argentina,1990,female,5-14 years,14,3171000
660,Argentina,1991,male,75+ years,184,396000
661,Argentina,1991,male,55-74 years,449,2130000
662,Argentina,1991,male,35-54 years,398,3580000
663,Argentina,1991,male,25-34 years,214,2277000
664,Argentina,1991,female,75+ years,50,658000
665,Argentina,1991,female,55-74 years,169,2508000
666,Argentina,1991,male,15-24 years,179,2738000
667,Argentina,1991,female,35-54 years,133,3691000
668,Argentina,1991,female,25-34 years,77,2310000
669,Argentina,1991,female,15-24 years,61,2689000
670,Argentina,1991,male,5-14 years,28,3369000
671,Argentina,1991,female,5-14 years,9,3277000
672,Argentina,1992,male,75+ years,194,404900
673,Argentina,1992,male,55-74 years,500,2150500
674,Argentina,1992,male,35-54 years,488,3616600
675,Argentina,1992,male,25-34 years,227,2306200
676,Argentina,1992,male,15-24 years,249,2834100
677,Argentina,1992,female,75+ years,46,678000
678,Argentina,1992,female,55-74 years,147,2538400
679,Argentina,1992,female,35-54 years,140,3755500
680,Argentina,1992,female,25-34 years,79,2329100
681,Argentina,1992,female,15-24 years,79,2783500
682,Argentina,1992,male,5-14 years,22,3371800
683,Argentina,1992,female,5-14 years,13,3276800
684,Argentina,1993,male,75+ years,229,413600
685,Argentina,1993,male,55-74 years,520,2171500
686,Argentina,1993,male,35-54 years,495,3672300
687,Argentina,1993,male,25-34 years,233,2336300
688,Argentina,1993,female,75+ years,58,698400
689,Argentina,1993,male,15-24 years,235,2932300
690,Argentina,1993,female,55-74 years,126,2568300
691,Argentina,1993,female,35-54 years,144,3820400
692,Argentina,1993,female,25-34 years,76,2347800
693,Argentina,1993,female,15-24 years,73,2879300
694,Argentina,1993,male,5-14 years,25,3367500
695,Argentina,1993,female,5-14 years,16,3269800
696,Argentina,1994,male,75+ years,192,423100
697,Argentina,1994,male,55-74 years,509,2192500
698,Argentina,1994,male,35-54 years,527,3729600
699,Argentina,1994,male,25-34 years,226,2369000
700,Argentina,1994,male,15-24 years,250,3027200
701,Argentina,1994,female,55-74 years,135,2597400
702,Argentina,1994,female,75+ years,34,719700
703,Argentina,1994,female,35-54 years,160,3885600
704,Argentina,1994,female,15-24 years,98,2971300
705,Argentina,1994,female,25-34 years,72,2369900
706,Argentina,1994,male,5-14 years,27,3363000
707,Argentina,1994,female,5-14 years,11,3262900
708,Argentina,1995,male,75+ years,190,433800
709,Argentina,1995,male,55-74 years,515,2214000
710,Argentina,1995,male,35-54 years,485,3787800
711,Argentina,1995,male,25-34 years,218,2404900
712,Argentina,1995,male,15-24 years,277,3112100
713,Argentina,1995,female,75+ years,49,742200
714,Argentina,1995,female,55-74 years,134,2625900
715,Argentina,1995,female,35-54 years,139,3950100
716,Argentina,1995,female,15-24 years,101,3053300
717,Argentina,1995,female,25-34 years,62,2396900
718,Argentina,1995,female,5-14 years,19,3261100
719,Argentina,1995,male,5-14 years,15,3363300
720,Argentina,1996,male,75+ years,189,445800
721,Argentina,1996,male,55-74 years,464,2235900
722,Argentina,1996,male,35-54 years,524,3847300
723,Argentina,1996,male,25-34 years,226,2442900
724,Argentina,1996,male,15-24 years,280,3185600
725,Argentina,1996,female,75+ years,59,766100
726,Argentina,1996,female,55-74 years,131,2653800
727,Argentina,1996,female,35-54 years,176,4014100
728,Argentina,1996,female,15-24 years,105,3123600
729,Argentina,1996,female,25-34 years,52,2428400
730,Argentina,1996,male,5-14 years,14,3370400
731,Argentina,1996,female,5-14 years,9,3266800
732,Argentina,1997,male,75+ years,195,490152
733,Argentina,1997,male,55-74 years,457,2252148
734,Argentina,1997,male,35-54 years,501,3934581
735,Argentina,1997,male,25-34 years,213,2460112
736,Argentina,1997,male,15-24 years,260,3198193
737,Argentina,1997,female,75+ years,47,854095
738,Argentina,1997,female,55-74 years,131,2668528
739,Argentina,1997,female,35-54 years,165,4083427
740,Argentina,1997,female,15-24 years,113,3161000
741,Argentina,1997,female,25-34 years,72,2474330
742,Argentina,1997,male,5-14 years,19,3429860
743,Argentina,1997,female,5-14 years,11,3327355
744,Argentina,1998,male,75+ years,201,504164
745,Argentina,1998,male,55-74 years,518,2274972
746,Argentina,1998,male,35-54 years,508,3990829
747,Argentina,1998,male,15-24 years,327,3243944
748,Argentina,1998,male,25-34 years,251,2497189
749,Argentina,1998,female,75+ years,53,883724
750,Argentina,1998,female,55-74 years,140,2696429
751,Argentina,1998,female,15-24 years,114,3200362
752,Argentina,1998,female,35-54 years,147,4143203
753,Argentina,1998,female,25-34 years,52,2512005
754,Argentina,1998,female,5-14 years,20,3353473
755,Argentina,1998,male,5-14 years,16,3456965
756,Argentina,1999,male,75+ years,204,515800
757,Argentina,1999,male,55-74 years,540,2301840
758,Argentina,1999,male,35-54 years,545,4045105
759,Argentina,1999,male,15-24 years,355,3279728
760,Argentina,1999,male,25-34 years,265,2543861
761,Argentina,1999,female,55-74 years,137,2727054
762,Argentina,1999,female,75+ years,44,912898
763,Argentina,1999,female,35-54 years,141,4200203
764,Argentina,1999,female,15-24 years,101,3229424
765,Argentina,1999,female,25-34 years,50,2559176
766,Argentina,1999,male,5-14 years,21,3482230
767,Argentina,1999,female,5-14 years,20,3377543
768,Argentina,2000,male,75+ years,232,525161
769,Argentina,2000,male,55-74 years,602,2333377
770,Argentina,2000,male,35-54 years,578,4096814
771,Argentina,2000,male,15-24 years,463,3306109
772,Argentina,2000,male,25-34 years,331,2602314
773,Argentina,2000,female,55-74 years,133,2760512
774,Argentina,2000,female,75+ years,43,941957
775,Argentina,2000,female,35-54 years,174,4253771
776,Argentina,2000,female,15-24 years,116,3249247
777,Argentina,2000,female,25-34 years,63,2617723
778,Argentina,2000,female,5-14 years,21,3396135
779,Argentina,2000,male,5-14 years,18,3502413
780,Argentina,2001,male,75+ years,250,547473
781,Argentina,2001,male,55-74 years,659,2358654
782,Argentina,2001,male,15-24 years,518,3325440
783,Argentina,2001,male,35-54 years,625,4145861
784,Argentina,2001,male,25-34 years,375,2675285
785,Argentina,2001,female,75+ years,57,978346
786,Argentina,2001,female,15-24 years,166,3262682
787,Argentina,2001,female,55-74 years,137,2788628
788,Argentina,2001,female,35-54 years,210,4306817
789,Argentina,2001,female,25-34 years,82,2690206
790,Argentina,2001,male,5-14 years,29,3519935
791,Argentina,2001,female,5-14 years,24,3411619
792,Argentina,2002,male,75+ years,234,566447
793,Argentina,2002,male,55-74 years,615,2387478
794,Argentina,2002,male,15-24 years,542,3331708
795,Argentina,2002,male,25-34 years,412,2758283
796,Argentina,2002,male,35-54 years,619,4191889
797,Argentina,2002,female,55-74 years,179,2819507
798,Argentina,2002,female,75+ years,58,1012399
799,Argentina,2002,female,15-24 years,158,3263542
800,Argentina,2002,female,35-54 years,194,4355651
801,Argentina,2002,female,25-34 years,91,2772560
802,Argentina,2002,male,5-14 years,37,3529201
803,Argentina,2002,female,5-14 years,23,3418842
804,Argentina,2003,male,75+ years,272,581842
805,Argentina,2003,male,55-74 years,577,2420864
806,Argentina,2003,male,15-24 years,638,3331226
807,Argentina,2003,male,25-34 years,456,2845955
808,Argentina,2003,male,35-54 years,625,4237124
809,Argentina,2003,female,75+ years,68,1044188
810,Argentina,2003,female,15-24 years,179,3258029
811,Argentina,2003,female,55-74 years,147,2854473
812,Argentina,2003,female,35-54 years,196,4402438
813,Argentina,2003,female,25-34 years,69,2859003
814,Argentina,2003,male,5-14 years,37,3531507
815,Argentina,2003,female,5-14 years,25,3419258
816,Argentina,2004,male,75+ years,227,593409
817,Argentina,2004,male,55-74 years,500,2459960
818,Argentina,2004,male,15-24 years,653,3333328
819,Argentina,2004,male,25-34 years,445,2930079
820,Argentina,2004,male,35-54 years,599,4284709
821,Argentina,2004,female,15-24 years,159,3255244
822,Argentina,2004,female,55-74 years,136,2895423
823,Argentina,2004,female,75+ years,50,1073648
824,Argentina,2004,female,35-54 years,185,4450210
825,Argentina,2004,female,25-34 years,99,2940630
826,Argentina,2004,male,5-14 years,43,3530061
827,Argentina,2004,female,5-14 years,25,3416244
828,Argentina,2005,male,75+ years,225,601176
829,Argentina,2005,male,55-74 years,489,2505136
830,Argentina,2005,male,15-24 years,638,3343414
831,Argentina,2005,male,25-34 years,451,3004991
832,Argentina,2005,male,35-54 years,539,4336453
833,Argentina,2005,female,55-74 years,161,2943135
834,Argentina,2005,female,75+ years,59,1101024
835,Argentina,2005,female,15-24 years,148,3260468
836,Argentina,2005,female,35-54 years,171,4500787
837,Argentina,2005,female,25-34 years,104,3011376
838,Argentina,2005,male,5-14 years,52,3528848
839,Argentina,2005,female,5-14 years,21,3413809
840,Argentina,2006,male,75+ years,246,620010
841,Argentina,2006,male,15-24 years,656,3357424
842,Argentina,2006,male,55-74 years,487,2540712
843,Argentina,2006,male,25-34 years,483,3068991
844,Argentina,2006,male,35-54 years,585,4383730
845,Argentina,2006,female,15-24 years,175,3271703
846,Argentina,2006,female,55-74 years,115,2983954
847,Argentina,2006,female,35-54 years,160,4549471
848,Argentina,2006,female,25-34 years,105,3070419
849,Argentina,2006,female,75+ years,31,1132977
850,Argentina,2006,male,5-14 years,39,3527369
851,Argentina,2006,female,5-14 years,26,3412126
852,Argentina,2007,male,75+ years,225,634995
853,Argentina,2007,male,15-24 years,577,3381171
854,Argentina,2007,male,55-74 years,438,2582754
855,Argentina,2007,male,25-34 years,490,3125322
856,Argentina,2007,male,35-54 years,571,4436541
857,Argentina,2007,female,15-24 years,146,3292790
858,Argentina,2007,female,25-34 years,126,3120162
859,Argentina,2007,female,55-74 years,108,3033008
860,Argentina,2007,female,35-54 years,155,4601874
861,Argentina,2007,female,75+ years,31,1161794
862,Argentina,2007,male,5-14 years,45,3530454
863,Argentina,2007,female,5-14 years,34,3414627
864,Argentina,2008,male,75+ years,208,646185
865,Argentina,2008,male,15-24 years,625,3410092
866,Argentina,2008,male,55-74 years,463,2630686
867,Argentina,2008,male,25-34 years,531,3172743
868,Argentina,2008,male,35-54 years,582,4496672
869,Argentina,2008,female,15-24 years,180,3319037
870,Argentina,2008,female,35-54 years,173,4660022
871,Argentina,2008,female,55-74 years,108,3088727
872,Argentina,2008,female,75+ years,36,1188016
873,Argentina,2008,female,25-34 years,94,3159967
874,Argentina,2008,male,5-14 years,39,3539110
875,Argentina,2008,female,5-14 years,20,3422263
876,Argentina,2009,male,75+ years,177,653486
877,Argentina,2009,male,15-24 years,609,3436265
878,Argentina,2009,male,55-74 years,434,2683502
879,Argentina,2009,male,25-34 years,504,3210244
880,Argentina,2009,male,35-54 years,542,4566645
881,Argentina,2009,female,15-24 years,164,3342385
882,Argentina,2009,female,55-74 years,112,3148915
883,Argentina,2009,female,25-34 years,105,3189773
884,Argentina,2009,female,35-54 years,150,4726814
885,Argentina,2009,female,75+ years,25,1211934
886,Argentina,2009,male,5-14 years,34,3553154
887,Argentina,2009,female,5-14 years,28,3434884
888,Argentina,2010,male,75+ years,206,657096
889,Argentina,2010,male,15-24 years,683,3455127
890,Argentina,2010,male,25-34 years,485,3237957
891,Argentina,2010,male,55-74 years,397,2740656
892,Argentina,2010,male,35-54 years,573,4648068
893,Argentina,2010,female,15-24 years,150,3358103
894,Argentina,2010,female,35-54 years,162,4804030
895,Argentina,2010,female,25-34 years,101,3210247
896,Argentina,2010,female,55-74 years,99,3212253
897,Argentina,2010,female,75+ years,34,1234182
898,Argentina,2010,male,5-14 years,33,3570316
899,Argentina,2010,female,5-14 years,20,3450419
900,Argentina,2011,male,75+ years,178,674738
901,Argentina,2011,male,15-24 years,693,3471151
902,Argentina,2011,male,25-34 years,510,3258804
903,Argentina,2011,male,55-74 years,416,2788575
904,Argentina,2011,male,35-54 years,504,4738525
905,Argentina,2011,female,15-24 years,172,3372659
906,Argentina,2011,female,35-54 years,157,4893085
